"","steps","date","interval","interval_seq"
"4043",0,2012-10-15,50,2012-10-15 00:50:00
"4044",0,2012-10-15,55,2012-10-15 00:55:00
"4045",0,2012-10-15,100,2012-10-15 01:00:00
"4046",0,2012-10-15,105,2012-10-15 01:05:00
"4047",0,2012-10-15,110,2012-10-15 01:10:00
"4048",0,2012-10-15,115,2012-10-15 01:15:00
"4049",0,2012-10-15,120,2012-10-15 01:20:00
"4050",0,2012-10-15,125,2012-10-15 01:25:00
"4051",0,2012-10-15,130,2012-10-15 01:30:00
"4052",0,2012-10-15,135,2012-10-15 01:35:00
"4053",0,2012-10-15,140,2012-10-15 01:40:00
"4054",0,2012-10-15,145,2012-10-15 01:45:00
"4055",0,2012-10-15,150,2012-10-15 01:50:00
"4056",0,2012-10-15,155,2012-10-15 01:55:00
"4057",0,2012-10-15,200,2012-10-15 02:00:00
"4058",0,2012-10-15,205,2012-10-15 02:05:00
"4059",0,2012-10-15,210,2012-10-15 02:10:00
"4060",0,2012-10-15,215,2012-10-15 02:15:00
"4061",0,2012-10-15,220,2012-10-15 02:20:00
"4062",0,2012-10-15,225,2012-10-15 02:25:00
"4063",0,2012-10-15,230,2012-10-15 02:30:00
"4064",0,2012-10-15,235,2012-10-15 02:35:00
"4065",0,2012-10-15,240,2012-10-15 02:40:00
"4066",0,2012-10-15,245,2012-10-15 02:45:00
"4067",0,2012-10-15,250,2012-10-15 02:50:00
"4068",0,2012-10-15,255,2012-10-15 02:55:00
"4069",0,2012-10-15,300,2012-10-15 03:00:00
"4070",0,2012-10-15,305,2012-10-15 03:05:00
"4071",0,2012-10-15,310,2012-10-15 03:10:00
"4072",0,2012-10-15,315,2012-10-15 03:15:00
"4073",0,2012-10-15,320,2012-10-15 03:20:00
"4074",0,2012-10-15,325,2012-10-15 03:25:00
"4075",0,2012-10-15,330,2012-10-15 03:30:00
"4076",0,2012-10-15,335,2012-10-15 03:35:00
"4077",16,2012-10-15,340,2012-10-15 03:40:00
"4078",0,2012-10-15,345,2012-10-15 03:45:00
"4079",0,2012-10-15,350,2012-10-15 03:50:00
"4080",0,2012-10-15,355,2012-10-15 03:55:00
"4081",0,2012-10-15,400,2012-10-15 04:00:00
"4082",11,2012-10-15,405,2012-10-15 04:05:00
"4083",24,2012-10-15,410,2012-10-15 04:10:00
"4084",0,2012-10-15,415,2012-10-15 04:15:00
"4085",0,2012-10-15,420,2012-10-15 04:20:00
"4086",0,2012-10-15,425,2012-10-15 04:25:00
"4087",0,2012-10-15,430,2012-10-15 04:30:00
"4088",0,2012-10-15,435,2012-10-15 04:35:00
"4089",0,2012-10-15,440,2012-10-15 04:40:00
"4090",0,2012-10-15,445,2012-10-15 04:45:00
"4091",0,2012-10-15,450,2012-10-15 04:50:00
"4092",0,2012-10-15,455,2012-10-15 04:55:00
"4093",0,2012-10-15,500,2012-10-15 05:00:00
"4094",0,2012-10-15,505,2012-10-15 05:05:00
"4095",0,2012-10-15,510,2012-10-15 05:10:00
"4096",0,2012-10-15,515,2012-10-15 05:15:00
"4097",0,2012-10-15,520,2012-10-15 05:20:00
"4098",0,2012-10-15,525,2012-10-15 05:25:00
"4099",0,2012-10-15,530,2012-10-15 05:30:00
"4100",0,2012-10-15,535,2012-10-15 05:35:00
"4101",0,2012-10-15,540,2012-10-15 05:40:00
"4102",0,2012-10-15,545,2012-10-15 05:45:00
"4103",0,2012-10-15,550,2012-10-15 05:50:00
"4104",0,2012-10-15,555,2012-10-15 05:55:00
"4105",10,2012-10-15,600,2012-10-15 06:00:00
"4106",0,2012-10-15,605,2012-10-15 06:05:00
"4107",0,2012-10-15,610,2012-10-15 06:10:00
"4108",0,2012-10-15,615,2012-10-15 06:15:00
"4109",54,2012-10-15,620,2012-10-15 06:20:00
"4110",0,2012-10-15,625,2012-10-15 06:25:00
"4111",20,2012-10-15,630,2012-10-15 06:30:00
"4112",0,2012-10-15,635,2012-10-15 06:35:00
"4113",90,2012-10-15,640,2012-10-15 06:40:00
"4114",0,2012-10-15,645,2012-10-15 06:45:00
"4115",7,2012-10-15,650,2012-10-15 06:50:00
"4116",0,2012-10-15,655,2012-10-15 06:55:00
"4117",54,2012-10-15,700,2012-10-15 07:00:00
"4118",20,2012-10-15,705,2012-10-15 07:05:00
"4119",0,2012-10-15,710,2012-10-15 07:10:00
"4120",0,2012-10-15,715,2012-10-15 07:15:00
"4121",0,2012-10-15,720,2012-10-15 07:20:00
"4122",64,2012-10-15,725,2012-10-15 07:25:00
"4123",24,2012-10-15,730,2012-10-15 07:30:00
"4124",0,2012-10-15,735,2012-10-15 07:35:00
"4125",68,2012-10-15,740,2012-10-15 07:40:00
"4126",43,2012-10-15,745,2012-10-15 07:45:00
"4127",43,2012-10-15,750,2012-10-15 07:50:00
"4128",81,2012-10-15,755,2012-10-15 07:55:00
"4129",35,2012-10-15,800,2012-10-15 08:00:00
"4130",133,2012-10-15,805,2012-10-15 08:05:00
"4131",99,2012-10-15,810,2012-10-15 08:10:00
"4132",22,2012-10-15,815,2012-10-15 08:15:00
"4133",75,2012-10-15,820,2012-10-15 08:20:00
"4134",72,2012-10-15,825,2012-10-15 08:25:00
"4135",224,2012-10-15,830,2012-10-15 08:30:00
"4136",786,2012-10-15,835,2012-10-15 08:35:00
"4137",315,2012-10-15,840,2012-10-15 08:40:00
"4138",264,2012-10-15,845,2012-10-15 08:45:00
"4139",781,2012-10-15,850,2012-10-15 08:50:00
"4140",757,2012-10-15,855,2012-10-15 08:55:00
"4141",732,2012-10-15,900,2012-10-15 09:00:00
"4142",686,2012-10-15,905,2012-10-15 09:05:00
"4143",592,2012-10-15,910,2012-10-15 09:10:00
"4144",119,2012-10-15,915,2012-10-15 09:15:00
"4145",127,2012-10-15,920,2012-10-15 09:20:00
"4146",21,2012-10-15,925,2012-10-15 09:25:00
"4147",35,2012-10-15,930,2012-10-15 09:30:00
"4148",0,2012-10-15,935,2012-10-15 09:35:00
"4149",0,2012-10-15,940,2012-10-15 09:40:00
"4150",78,2012-10-15,945,2012-10-15 09:45:00
"4151",2,2012-10-15,950,2012-10-15 09:50:00
"4152",0,2012-10-15,955,2012-10-15 09:55:00
"4153",0,2012-10-15,1000,2012-10-15 10:00:00
"4154",0,2012-10-15,1005,2012-10-15 10:05:00
"4155",0,2012-10-15,1010,2012-10-15 10:10:00
"4156",0,2012-10-15,1015,2012-10-15 10:15:00
"4157",0,2012-10-15,1020,2012-10-15 10:20:00
"4158",0,2012-10-15,1025,2012-10-15 10:25:00
"4159",0,2012-10-15,1030,2012-10-15 10:30:00
"4160",0,2012-10-15,1035,2012-10-15 10:35:00
"4161",0,2012-10-15,1040,2012-10-15 10:40:00
"4162",0,2012-10-15,1045,2012-10-15 10:45:00
"4163",0,2012-10-15,1050,2012-10-15 10:50:00
"4164",0,2012-10-15,1055,2012-10-15 10:55:00
"4165",0,2012-10-15,1100,2012-10-15 11:00:00
"4166",0,2012-10-15,1105,2012-10-15 11:05:00
"4167",0,2012-10-15,1110,2012-10-15 11:10:00
"4168",0,2012-10-15,1115,2012-10-15 11:15:00
"4169",0,2012-10-15,1120,2012-10-15 11:20:00
"4170",0,2012-10-15,1125,2012-10-15 11:25:00
"4171",0,2012-10-15,1130,2012-10-15 11:30:00
"4172",38,2012-10-15,1135,2012-10-15 11:35:00
"4173",37,2012-10-15,1140,2012-10-15 11:40:00
"4174",193,2012-10-15,1145,2012-10-15 11:45:00
"4175",25,2012-10-15,1150,2012-10-15 11:50:00
"4176",0,2012-10-15,1155,2012-10-15 11:55:00
"4177",0,2012-10-15,1200,2012-10-15 12:00:00
"4178",0,2012-10-15,1205,2012-10-15 12:05:00
"4179",29,2012-10-15,1210,2012-10-15 12:10:00
"4180",71,2012-10-15,1215,2012-10-15 12:15:00
"4181",73,2012-10-15,1220,2012-10-15 12:20:00
"4182",8,2012-10-15,1225,2012-10-15 12:25:00
"4183",6,2012-10-15,1230,2012-10-15 12:30:00
"4184",38,2012-10-15,1235,2012-10-15 12:35:00
"4185",0,2012-10-15,1240,2012-10-15 12:40:00
"4186",0,2012-10-15,1245,2012-10-15 12:45:00
"4187",0,2012-10-15,1250,2012-10-15 12:50:00
"4188",0,2012-10-15,1255,2012-10-15 12:55:00
"4189",0,2012-10-15,1300,2012-10-15 13:00:00
"4190",0,2012-10-15,1305,2012-10-15 13:05:00
"4191",0,2012-10-15,1310,2012-10-15 13:10:00
"4192",0,2012-10-15,1315,2012-10-15 13:15:00
"4193",0,2012-10-15,1320,2012-10-15 13:20:00
"4194",0,2012-10-15,1325,2012-10-15 13:25:00
"4195",0,2012-10-15,1330,2012-10-15 13:30:00
"4196",0,2012-10-15,1335,2012-10-15 13:35:00
"4197",0,2012-10-15,1340,2012-10-15 13:40:00
"4198",0,2012-10-15,1345,2012-10-15 13:45:00
"4199",0,2012-10-15,1350,2012-10-15 13:50:00
"4200",0,2012-10-15,1355,2012-10-15 13:55:00
"4201",0,2012-10-15,1400,2012-10-15 14:00:00
"4202",0,2012-10-15,1405,2012-10-15 14:05:00
"4203",0,2012-10-15,1410,2012-10-15 14:10:00
"4204",0,2012-10-15,1415,2012-10-15 14:15:00
"4205",0,2012-10-15,1420,2012-10-15 14:20:00
"4206",0,2012-10-15,1425,2012-10-15 14:25:00
"4207",0,2012-10-15,1430,2012-10-15 14:30:00
"4208",0,2012-10-15,1435,2012-10-15 14:35:00
"4209",0,2012-10-15,1440,2012-10-15 14:40:00
"4210",0,2012-10-15,1445,2012-10-15 14:45:00
"4211",0,2012-10-15,1450,2012-10-15 14:50:00
"4212",0,2012-10-15,1455,2012-10-15 14:55:00
"4213",0,2012-10-15,1500,2012-10-15 15:00:00
"4214",64,2012-10-15,1505,2012-10-15 15:05:00
"4215",82,2012-10-15,1510,2012-10-15 15:10:00
"4216",0,2012-10-15,1515,2012-10-15 15:15:00
"4217",0,2012-10-15,1520,2012-10-15 15:20:00
"4218",4,2012-10-15,1525,2012-10-15 15:25:00
"4219",0,2012-10-15,1530,2012-10-15 15:30:00
"4220",0,2012-10-15,1535,2012-10-15 15:35:00
"4221",0,2012-10-15,1540,2012-10-15 15:40:00
"4222",0,2012-10-15,1545,2012-10-15 15:45:00
"4223",0,2012-10-15,1550,2012-10-15 15:50:00
"4224",19,2012-10-15,1555,2012-10-15 15:55:00
"4225",0,2012-10-15,1600,2012-10-15 16:00:00
"4226",0,2012-10-15,1605,2012-10-15 16:05:00
"4227",58,2012-10-15,1610,2012-10-15 16:10:00
"4228",94,2012-10-15,1615,2012-10-15 16:15:00
"4229",0,2012-10-15,1620,2012-10-15 16:20:00
"4230",0,2012-10-15,1625,2012-10-15 16:25:00
"4231",0,2012-10-15,1630,2012-10-15 16:30:00
"4232",0,2012-10-15,1635,2012-10-15 16:35:00
"4233",0,2012-10-15,1640,2012-10-15 16:40:00
"4234",0,2012-10-15,1645,2012-10-15 16:45:00
"4235",0,2012-10-15,1650,2012-10-15 16:50:00
"4236",0,2012-10-15,1655,2012-10-15 16:55:00
"4237",0,2012-10-15,1700,2012-10-15 17:00:00
"4238",0,2012-10-15,1705,2012-10-15 17:05:00
"4239",0,2012-10-15,1710,2012-10-15 17:10:00
"4240",0,2012-10-15,1715,2012-10-15 17:15:00
"4241",0,2012-10-15,1720,2012-10-15 17:20:00
"4242",0,2012-10-15,1725,2012-10-15 17:25:00
"4243",0,2012-10-15,1730,2012-10-15 17:30:00
"4244",0,2012-10-15,1735,2012-10-15 17:35:00
"4245",0,2012-10-15,1740,2012-10-15 17:40:00
"4246",4,2012-10-15,1745,2012-10-15 17:45:00
"4247",0,2012-10-15,1750,2012-10-15 17:50:00
"4248",0,2012-10-15,1755,2012-10-15 17:55:00
"4249",30,2012-10-15,1800,2012-10-15 18:00:00
"4250",0,2012-10-15,1805,2012-10-15 18:05:00
"4251",7,2012-10-15,1810,2012-10-15 18:10:00
"4252",0,2012-10-15,1815,2012-10-15 18:15:00
"4253",32,2012-10-15,1820,2012-10-15 18:20:00
"4254",54,2012-10-15,1825,2012-10-15 18:25:00
"4255",83,2012-10-15,1830,2012-10-15 18:30:00
"4256",0,2012-10-15,1835,2012-10-15 18:35:00
"4257",203,2012-10-15,1840,2012-10-15 18:40:00
"4258",581,2012-10-15,1845,2012-10-15 18:45:00
"4259",55,2012-10-15,1850,2012-10-15 18:50:00
"4260",310,2012-10-15,1855,2012-10-15 18:55:00
"4261",437,2012-10-15,1900,2012-10-15 19:00:00
"4262",0,2012-10-15,1905,2012-10-15 19:05:00
"4263",46,2012-10-15,1910,2012-10-15 19:10:00
"4264",0,2012-10-15,1915,2012-10-15 19:15:00
"4265",0,2012-10-15,1920,2012-10-15 19:20:00
"4266",50,2012-10-15,1925,2012-10-15 19:25:00
"4267",0,2012-10-15,1930,2012-10-15 19:30:00
"4268",0,2012-10-15,1935,2012-10-15 19:35:00
"4269",0,2012-10-15,1940,2012-10-15 19:40:00
"4270",0,2012-10-15,1945,2012-10-15 19:45:00
"4271",0,2012-10-15,1950,2012-10-15 19:50:00
"4272",0,2012-10-15,1955,2012-10-15 19:55:00
"4273",0,2012-10-15,2000,2012-10-15 20:00:00
"4274",0,2012-10-15,2005,2012-10-15 20:05:00
"4275",0,2012-10-15,2010,2012-10-15 20:10:00
"4276",65,2012-10-15,2015,2012-10-15 20:15:00
"4277",0,2012-10-15,2020,2012-10-15 20:20:00
"4278",0,2012-10-15,2025,2012-10-15 20:25:00
"4279",0,2012-10-15,2030,2012-10-15 20:30:00
"4280",0,2012-10-15,2035,2012-10-15 20:35:00
"4281",0,2012-10-15,2040,2012-10-15 20:40:00
"4282",0,2012-10-15,2045,2012-10-15 20:45:00
"4283",0,2012-10-15,2050,2012-10-15 20:50:00
"4284",0,2012-10-15,2055,2012-10-15 20:55:00
"4285",22,2012-10-15,2100,2012-10-15 21:00:00
"4286",8,2012-10-15,2105,2012-10-15 21:05:00
"4287",0,2012-10-15,2110,2012-10-15 21:10:00
"4288",9,2012-10-15,2115,2012-10-15 21:15:00
"4289",0,2012-10-15,2120,2012-10-15 21:20:00
"4290",0,2012-10-15,2125,2012-10-15 21:25:00
"4291",152,2012-10-15,2130,2012-10-15 21:30:00
"4292",406,2012-10-15,2135,2012-10-15 21:35:00
"4293",86,2012-10-15,2140,2012-10-15 21:40:00
"4294",0,2012-10-15,2145,2012-10-15 21:45:00
"4295",8,2012-10-15,2150,2012-10-15 21:50:00
"4296",17,2012-10-15,2155,2012-10-15 21:55:00
"4297",0,2012-10-15,2200,2012-10-15 22:00:00
"4298",0,2012-10-15,2205,2012-10-15 22:05:00
"4299",0,2012-10-15,2210,2012-10-15 22:10:00
"4300",0,2012-10-15,2215,2012-10-15 22:15:00
"4301",0,2012-10-15,2220,2012-10-15 22:20:00
"4302",0,2012-10-15,2225,2012-10-15 22:25:00
"4303",0,2012-10-15,2230,2012-10-15 22:30:00
"4304",0,2012-10-15,2235,2012-10-15 22:35:00
"4305",0,2012-10-15,2240,2012-10-15 22:40:00
"4306",0,2012-10-15,2245,2012-10-15 22:45:00
"4307",0,2012-10-15,2250,2012-10-15 22:50:00
"4308",0,2012-10-15,2255,2012-10-15 22:55:00
"4309",0,2012-10-15,2300,2012-10-15 23:00:00
"4310",16,2012-10-15,2305,2012-10-15 23:05:00
"4311",0,2012-10-15,2310,2012-10-15 23:10:00
"4312",0,2012-10-15,2315,2012-10-15 23:15:00
"4313",0,2012-10-15,2320,2012-10-15 23:20:00
"4314",0,2012-10-15,2325,2012-10-15 23:25:00
"4315",0,2012-10-15,2330,2012-10-15 23:30:00
"4316",0,2012-10-15,2335,2012-10-15 23:35:00
"4317",0,2012-10-15,2340,2012-10-15 23:40:00
"4318",0,2012-10-15,2345,2012-10-15 23:45:00
"4319",0,2012-10-15,2350,2012-10-15 23:50:00
"4320",0,2012-10-15,2355,2012-10-15 23:55:00
"4321",0,2012-10-16,0,2012-10-16 00:00:00
"4322",0,2012-10-16,5,2012-10-16 00:05:00
"4323",0,2012-10-16,10,2012-10-16 00:10:00
"4324",0,2012-10-16,15,2012-10-16 00:15:00
"4325",0,2012-10-16,20,2012-10-16 00:20:00
"4326",0,2012-10-16,25,2012-10-16 00:25:00
"4327",0,2012-10-16,30,2012-10-16 00:30:00
"4328",0,2012-10-16,35,2012-10-16 00:35:00
"4329",0,2012-10-16,40,2012-10-16 00:40:00
"4330",0,2012-10-16,45,2012-10-16 00:45:00
"4331",0,2012-10-16,50,2012-10-16 00:50:00
"4332",0,2012-10-16,55,2012-10-16 00:55:00
"4333",0,2012-10-16,100,2012-10-16 01:00:00
"4334",0,2012-10-16,105,2012-10-16 01:05:00
"4335",0,2012-10-16,110,2012-10-16 01:10:00
"4336",0,2012-10-16,115,2012-10-16 01:15:00
"4337",0,2012-10-16,120,2012-10-16 01:20:00
"4338",0,2012-10-16,125,2012-10-16 01:25:00
"4339",0,2012-10-16,130,2012-10-16 01:30:00
"4340",0,2012-10-16,135,2012-10-16 01:35:00
"4341",4,2012-10-16,140,2012-10-16 01:40:00
"4342",0,2012-10-16,145,2012-10-16 01:45:00
"4343",0,2012-10-16,150,2012-10-16 01:50:00
"4344",0,2012-10-16,155,2012-10-16 01:55:00
"4345",0,2012-10-16,200,2012-10-16 02:00:00
"4346",0,2012-10-16,205,2012-10-16 02:05:00
"4347",0,2012-10-16,210,2012-10-16 02:10:00
"4348",0,2012-10-16,215,2012-10-16 02:15:00
"4349",0,2012-10-16,220,2012-10-16 02:20:00
"4350",0,2012-10-16,225,2012-10-16 02:25:00
"4351",0,2012-10-16,230,2012-10-16 02:30:00
"4352",12,2012-10-16,235,2012-10-16 02:35:00
"4353",0,2012-10-16,240,2012-10-16 02:40:00
"4354",0,2012-10-16,245,2012-10-16 02:45:00
"4355",0,2012-10-16,250,2012-10-16 02:50:00
"4356",0,2012-10-16,255,2012-10-16 02:55:00
"4357",0,2012-10-16,300,2012-10-16 03:00:00
"4358",0,2012-10-16,305,2012-10-16 03:05:00
"4359",0,2012-10-16,310,2012-10-16 03:10:00
"4360",0,2012-10-16,315,2012-10-16 03:15:00
"4361",0,2012-10-16,320,2012-10-16 03:20:00
"4362",0,2012-10-16,325,2012-10-16 03:25:00
"4363",0,2012-10-16,330,2012-10-16 03:30:00
"4364",0,2012-10-16,335,2012-10-16 03:35:00
"4365",0,2012-10-16,340,2012-10-16 03:40:00
"4366",0,2012-10-16,345,2012-10-16 03:45:00
"4367",0,2012-10-16,350,2012-10-16 03:50:00
"4368",0,2012-10-16,355,2012-10-16 03:55:00
"4369",0,2012-10-16,400,2012-10-16 04:00:00
"4370",0,2012-10-16,405,2012-10-16 04:05:00
"4371",0,2012-10-16,410,2012-10-16 04:10:00
"4372",0,2012-10-16,415,2012-10-16 04:15:00
"4373",0,2012-10-16,420,2012-10-16 04:20:00
"4374",0,2012-10-16,425,2012-10-16 04:25:00
"4375",0,2012-10-16,430,2012-10-16 04:30:00
"4376",0,2012-10-16,435,2012-10-16 04:35:00
"4377",0,2012-10-16,440,2012-10-16 04:40:00
"4378",0,2012-10-16,445,2012-10-16 04:45:00
"4379",0,2012-10-16,450,2012-10-16 04:50:00
"4380",0,2012-10-16,455,2012-10-16 04:55:00
"4381",0,2012-10-16,500,2012-10-16 05:00:00
"4382",0,2012-10-16,505,2012-10-16 05:05:00
"4383",12,2012-10-16,510,2012-10-16 05:10:00
"4384",0,2012-10-16,515,2012-10-16 05:15:00
"4385",0,2012-10-16,520,2012-10-16 05:20:00
"4386",0,2012-10-16,525,2012-10-16 05:25:00
"4387",0,2012-10-16,530,2012-10-16 05:30:00
"4388",0,2012-10-16,535,2012-10-16 05:35:00
"4389",0,2012-10-16,540,2012-10-16 05:40:00
"4390",0,2012-10-16,545,2012-10-16 05:45:00
"4391",12,2012-10-16,550,2012-10-16 05:50:00
"4392",0,2012-10-16,555,2012-10-16 05:55:00
"4393",0,2012-10-16,600,2012-10-16 06:00:00
"4394",17,2012-10-16,605,2012-10-16 06:05:00
"4395",0,2012-10-16,610,2012-10-16 06:10:00
"4396",0,2012-10-16,615,2012-10-16 06:15:00
"4397",0,2012-10-16,620,2012-10-16 06:20:00
"4398",0,2012-10-16,625,2012-10-16 06:25:00
"4399",58,2012-10-16,630,2012-10-16 06:30:00
"4400",178,2012-10-16,635,2012-10-16 06:35:00
"4401",15,2012-10-16,640,2012-10-16 06:40:00
"4402",55,2012-10-16,645,2012-10-16 06:45:00
"4403",55,2012-10-16,650,2012-10-16 06:50:00
"4404",83,2012-10-16,655,2012-10-16 06:55:00
"4405",29,2012-10-16,700,2012-10-16 07:00:00
"4406",57,2012-10-16,705,2012-10-16 07:05:00
"4407",13,2012-10-16,710,2012-10-16 07:10:00
"4408",38,2012-10-16,715,2012-10-16 07:15:00
"4409",166,2012-10-16,720,2012-10-16 07:20:00
"4410",65,2012-10-16,725,2012-10-16 07:25:00
"4411",86,2012-10-16,730,2012-10-16 07:30:00
"4412",58,2012-10-16,735,2012-10-16 07:35:00
"4413",135,2012-10-16,740,2012-10-16 07:40:00
"4414",119,2012-10-16,745,2012-10-16 07:45:00
"4415",0,2012-10-16,750,2012-10-16 07:50:00
"4416",80,2012-10-16,755,2012-10-16 07:55:00
"4417",146,2012-10-16,800,2012-10-16 08:00:00
"4418",89,2012-10-16,805,2012-10-16 08:05:00
"4419",317,2012-10-16,810,2012-10-16 08:10:00
"4420",758,2012-10-16,815,2012-10-16 08:15:00
"4421",750,2012-10-16,820,2012-10-16 08:20:00
"4422",721,2012-10-16,825,2012-10-16 08:25:00
"4423",697,2012-10-16,830,2012-10-16 08:30:00
"4424",743,2012-10-16,835,2012-10-16 08:35:00
"4425",755,2012-10-16,840,2012-10-16 08:40:00
"4426",737,2012-10-16,845,2012-10-16 08:45:00
"4427",495,2012-10-16,850,2012-10-16 08:50:00
"4428",385,2012-10-16,855,2012-10-16 08:55:00
"4429",36,2012-10-16,900,2012-10-16 09:00:00
"4430",31,2012-10-16,905,2012-10-16 09:05:00
"4431",71,2012-10-16,910,2012-10-16 09:10:00
"4432",0,2012-10-16,915,2012-10-16 09:15:00
"4433",56,2012-10-16,920,2012-10-16 09:20:00
"4434",100,2012-10-16,925,2012-10-16 09:25:00
"4435",0,2012-10-16,930,2012-10-16 09:30:00
"4436",0,2012-10-16,935,2012-10-16 09:35:00
"4437",0,2012-10-16,940,2012-10-16 09:40:00
"4438",29,2012-10-16,945,2012-10-16 09:45:00
"4439",0,2012-10-16,950,2012-10-16 09:50:00
"4440",0,2012-10-16,955,2012-10-16 09:55:00
"4441",0,2012-10-16,1000,2012-10-16 10:00:00
"4442",0,2012-10-16,1005,2012-10-16 10:05:00
"4443",16,2012-10-16,1010,2012-10-16 10:10:00
"4444",433,2012-10-16,1015,2012-10-16 10:15:00
"4445",143,2012-10-16,1020,2012-10-16 10:20:00
"4446",7,2012-10-16,1025,2012-10-16 10:25:00
"4447",232,2012-10-16,1030,2012-10-16 10:30:00
"4448",0,2012-10-16,1035,2012-10-16 10:35:00
"4449",0,2012-10-16,1040,2012-10-16 10:40:00
"4450",0,2012-10-16,1045,2012-10-16 10:45:00
"4451",0,2012-10-16,1050,2012-10-16 10:50:00
"4452",46,2012-10-16,1055,2012-10-16 10:55:00
"4453",0,2012-10-16,1100,2012-10-16 11:00:00
"4454",0,2012-10-16,1105,2012-10-16 11:05:00
"4455",0,2012-10-16,1110,2012-10-16 11:10:00
"4456",0,2012-10-16,1115,2012-10-16 11:15:00
"4457",0,2012-10-16,1120,2012-10-16 11:20:00
"4458",0,2012-10-16,1125,2012-10-16 11:25:00
"4459",0,2012-10-16,1130,2012-10-16 11:30:00
"4460",0,2012-10-16,1135,2012-10-16 11:35:00
"4461",0,2012-10-16,1140,2012-10-16 11:40:00
"4462",0,2012-10-16,1145,2012-10-16 11:45:00
"4463",0,2012-10-16,1150,2012-10-16 11:50:00
"4464",0,2012-10-16,1155,2012-10-16 11:55:00
"4465",0,2012-10-16,1200,2012-10-16 12:00:00
"4466",0,2012-10-16,1205,2012-10-16 12:05:00
"4467",36,2012-10-16,1210,2012-10-16 12:10:00
"4468",0,2012-10-16,1215,2012-10-16 12:15:00
"4469",16,2012-10-16,1220,2012-10-16 12:20:00
"4470",92,2012-10-16,1225,2012-10-16 12:25:00
"4471",96,2012-10-16,1230,2012-10-16 12:30:00
"4472",0,2012-10-16,1235,2012-10-16 12:35:00
"4473",56,2012-10-16,1240,2012-10-16 12:40:00
"4474",0,2012-10-16,1245,2012-10-16 12:45:00
"4475",21,2012-10-16,1250,2012-10-16 12:50:00
"4476",308,2012-10-16,1255,2012-10-16 12:55:00
"4477",120,2012-10-16,1300,2012-10-16 13:00:00
"4478",0,2012-10-16,1305,2012-10-16 13:05:00
"4479",0,2012-10-16,1310,2012-10-16 13:10:00
"4480",0,2012-10-16,1315,2012-10-16 13:15:00
"4481",0,2012-10-16,1320,2012-10-16 13:20:00
"4482",81,2012-10-16,1325,2012-10-16 13:25:00
"4483",11,2012-10-16,1330,2012-10-16 13:30:00
"4484",57,2012-10-16,1335,2012-10-16 13:35:00
"4485",0,2012-10-16,1340,2012-10-16 13:40:00
"4486",0,2012-10-16,1345,2012-10-16 13:45:00
"4487",0,2012-10-16,1350,2012-10-16 13:50:00
"4488",0,2012-10-16,1355,2012-10-16 13:55:00
"4489",0,2012-10-16,1400,2012-10-16 14:00:00
"4490",0,2012-10-16,1405,2012-10-16 14:05:00
"4491",28,2012-10-16,1410,2012-10-16 14:10:00
"4492",41,2012-10-16,1415,2012-10-16 14:15:00
"4493",179,2012-10-16,1420,2012-10-16 14:20:00
"4494",143,2012-10-16,1425,2012-10-16 14:25:00
"4495",13,2012-10-16,1430,2012-10-16 14:30:00
"4496",0,2012-10-16,1435,2012-10-16 14:35:00
"4497",0,2012-10-16,1440,2012-10-16 14:40:00
"4498",0,2012-10-16,1445,2012-10-16 14:45:00
"4499",0,2012-10-16,1450,2012-10-16 14:50:00
"4500",0,2012-10-16,1455,2012-10-16 14:55:00
"4501",0,2012-10-16,1500,2012-10-16 15:00:00
"4502",211,2012-10-16,1505,2012-10-16 15:05:00
"4503",0,2012-10-16,1510,2012-10-16 15:10:00
"4504",168,2012-10-16,1515,2012-10-16 15:15:00
"4505",0,2012-10-16,1520,2012-10-16 15:20:00
"4506",8,2012-10-16,1525,2012-10-16 15:25:00
"4507",0,2012-10-16,1530,2012-10-16 15:30:00
"4508",0,2012-10-16,1535,2012-10-16 15:35:00
"4509",0,2012-10-16,1540,2012-10-16 15:40:00
"4510",0,2012-10-16,1545,2012-10-16 15:45:00
"4511",0,2012-10-16,1550,2012-10-16 15:50:00
"4512",0,2012-10-16,1555,2012-10-16 15:55:00
"4513",0,2012-10-16,1600,2012-10-16 16:00:00
"4514",0,2012-10-16,1605,2012-10-16 16:05:00
"4515",0,2012-10-16,1610,2012-10-16 16:10:00
"4516",0,2012-10-16,1615,2012-10-16 16:15:00
"4517",0,2012-10-16,1620,2012-10-16 16:20:00
"4518",0,2012-10-16,1625,2012-10-16 16:25:00
"4519",0,2012-10-16,1630,2012-10-16 16:30:00
"4520",0,2012-10-16,1635,2012-10-16 16:35:00
"4521",10,2012-10-16,1640,2012-10-16 16:40:00
"4522",0,2012-10-16,1645,2012-10-16 16:45:00
"4523",0,2012-10-16,1650,2012-10-16 16:50:00
"4524",0,2012-10-16,1655,2012-10-16 16:55:00
"4525",260,2012-10-16,1700,2012-10-16 17:00:00
"4526",464,2012-10-16,1705,2012-10-16 17:05:00
"4527",0,2012-10-16,1710,2012-10-16 17:10:00
"4528",15,2012-10-16,1715,2012-10-16 17:15:00
"4529",7,2012-10-16,1720,2012-10-16 17:20:00
"4530",20,2012-10-16,1725,2012-10-16 17:25:00
"4531",0,2012-10-16,1730,2012-10-16 17:30:00
"4532",0,2012-10-16,1735,2012-10-16 17:35:00
